image_id,file_name,pair,timeframe,year,start_datetime,end_datetime,session,news_category,trend,volatility,source,status,notes
GBPUSD_M5_2023_20230109_120500_0016,gbpusd_m5_2023_20230109_120500_0016.png,GBPUSD,M5,2023,2023-01-09 12:05:00,2023-01-09 20:20:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230109_202500_0017,gbpusd_m5_2023_20230109_202500_0017.png,GBPUSD,M5,2023,2023-01-09 20:25:00,2023-01-10 04:40:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230110_044500_0018,gbpusd_m5_2023_20230110_044500_0018.png,GBPUSD,M5,2023,2023-01-10 04:45:00,2023-01-10 13:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230110_130500_0019,gbpusd_m5_2023_20230110_130500_0019.png,GBPUSD,M5,2023,2023-01-10 13:05:00,2023-01-10 21:20:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230110_212500_0020,gbpusd_m5_2023_20230110_212500_0020.png,GBPUSD,M5,2023,2023-01-10 21:25:00,2023-01-11 05:40:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230111_054500_0021,gbpusd_m5_2023_20230111_054500_0021.png,GBPUSD,M5,2023,2023-01-11 05:45:00,2023-01-11 14:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230111_140500_0022,gbpusd_m5_2023_20230111_140500_0022.png,GBPUSD,M5,2023,2023-01-11 14:05:00,2023-01-11 22:20:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230111_222500_0023,gbpusd_m5_2023_20230111_222500_0023.png,GBPUSD,M5,2023,2023-01-11 22:25:00,2023-01-12 06:40:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230112_064500_0024,gbpusd_m5_2023_20230112_064500_0024.png,GBPUSD,M5,2023,2023-01-12 06:45:00,2023-01-12 15:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230112_150500_0025,gbpusd_m5_2023_20230112_150500_0025.png,GBPUSD,M5,2023,2023-01-12 15:05:00,2023-01-12 23:20:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230112_232500_0026,gbpusd_m5_2023_20230112_232500_0026.png,GBPUSD,M5,2023,2023-01-12 23:25:00,2023-01-13 07:40:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230113_074500_0027,gbpusd_m5_2023_20230113_074500_0027.png,GBPUSD,M5,2023,2023-01-13 07:45:00,2023-01-13 16:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230113_160500_0028,gbpusd_m5_2023_20230113_160500_0028.png,GBPUSD,M5,2023,2023-01-13 16:05:00,2023-01-16 00:20:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230116_002500_0029,gbpusd_m5_2023_20230116_002500_0029.png,GBPUSD,M5,2023,2023-01-16 00:25:00,2023-01-16 08:40:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230116_084500_0030,gbpusd_m5_2023_20230116_084500_0030.png,GBPUSD,M5,2023,2023-01-16 08:45:00,2023-01-16 17:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230116_170500_0031,gbpusd_m5_2023_20230116_170500_0031.png,GBPUSD,M5,2023,2023-01-16 17:05:00,2023-01-17 01:20:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230117_012500_0032,gbpusd_m5_2023_20230117_012500_0032.png,GBPUSD,M5,2023,2023-01-17 01:25:00,2023-01-17 09:40:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230117_094500_0033,gbpusd_m5_2023_20230117_094500_0033.png,GBPUSD,M5,2023,2023-01-17 09:45:00,2023-01-17 18:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230117_180500_0034,gbpusd_m5_2023_20230117_180500_0034.png,GBPUSD,M5,2023,2023-01-17 18:05:00,2023-01-18 02:20:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230118_022500_0035,gbpusd_m5_2023_20230118_022500_0035.png,GBPUSD,M5,2023,2023-01-18 02:25:00,2023-01-18 10:40:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230118_104500_0036,gbpusd_m5_2023_20230118_104500_0036.png,GBPUSD,M5,2023,2023-01-18 10:45:00,2023-01-18 19:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230118_190500_0037,gbpusd_m5_2023_20230118_190500_0037.png,GBPUSD,M5,2023,2023-01-18 19:05:00,2023-01-19 03:20:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230119_032500_0038,gbpusd_m5_2023_20230119_032500_0038.png,GBPUSD,M5,2023,2023-01-19 03:25:00,2023-01-19 11:40:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230119_114500_0039,gbpusd_m5_2023_20230119_114500_0039.png,GBPUSD,M5,2023,2023-01-19 11:45:00,2023-01-19 20:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230119_200500_0040,gbpusd_m5_2023_20230119_200500_0040.png,GBPUSD,M5,2023,2023-01-19 20:05:00,2023-01-20 04:20:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230120_042500_0041,gbpusd_m5_2023_20230120_042500_0041.png,GBPUSD,M5,2023,2023-01-20 04:25:00,2023-01-20 12:40:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230120_124500_0042,gbpusd_m5_2023_20230120_124500_0042.png,GBPUSD,M5,2023,2023-01-20 12:45:00,2023-01-20 21:00:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230120_210500_0043,gbpusd_m5_2023_20230120_210500_0043.png,GBPUSD,M5,2023,2023-01-20 21:05:00,2023-01-23 05:25:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230123_053000_0044,gbpusd_m5_2023_20230123_053000_0044.png,GBPUSD,M5,2023,2023-01-23 05:30:00,2023-01-23 13:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230123_135000_0045,gbpusd_m5_2023_20230123_135000_0045.png,GBPUSD,M5,2023,2023-01-23 13:50:00,2023-01-23 22:05:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230123_221000_0046,gbpusd_m5_2023_20230123_221000_0046.png,GBPUSD,M5,2023,2023-01-23 22:10:00,2023-01-24 06:25:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230124_063000_0047,gbpusd_m5_2023_20230124_063000_0047.png,GBPUSD,M5,2023,2023-01-24 06:30:00,2023-01-24 14:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230124_145000_0048,gbpusd_m5_2023_20230124_145000_0048.png,GBPUSD,M5,2023,2023-01-24 14:50:00,2023-01-24 23:05:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230124_231000_0049,gbpusd_m5_2023_20230124_231000_0049.png,GBPUSD,M5,2023,2023-01-24 23:10:00,2023-01-25 07:25:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2023_20230125_073000_0050,gbpusd_m5_2023_20230125_073000_0050.png,GBPUSD,M5,2023,2023-01-25 07:30:00,2023-01-25 15:45:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2023_RAW.csv
GBPUSD_M5_2024_20240102_000000_0001,gbpusd_m5_2024_20240102_000000_0001.png,GBPUSD,M5,2024,2024-01-02 00:00:00,2024-01-02 08:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240102_082000_0002,gbpusd_m5_2024_20240102_082000_0002.png,GBPUSD,M5,2024,2024-01-02 08:20:00,2024-01-02 16:35:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240102_164000_0003,gbpusd_m5_2024_20240102_164000_0003.png,GBPUSD,M5,2024,2024-01-02 16:40:00,2024-01-03 00:55:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240103_010000_0004,gbpusd_m5_2024_20240103_010000_0004.png,GBPUSD,M5,2024,2024-01-03 01:00:00,2024-01-03 09:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240103_092000_0005,gbpusd_m5_2024_20240103_092000_0005.png,GBPUSD,M5,2024,2024-01-03 09:20:00,2024-01-03 17:35:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240103_174000_0006,gbpusd_m5_2024_20240103_174000_0006.png,GBPUSD,M5,2024,2024-01-03 17:40:00,2024-01-04 01:55:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240104_020000_0007,gbpusd_m5_2024_20240104_020000_0007.png,GBPUSD,M5,2024,2024-01-04 02:00:00,2024-01-04 10:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240104_102000_0008,gbpusd_m5_2024_20240104_102000_0008.png,GBPUSD,M5,2024,2024-01-04 10:20:00,2024-01-04 18:35:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240104_184000_0009,gbpusd_m5_2024_20240104_184000_0009.png,GBPUSD,M5,2024,2024-01-04 18:40:00,2024-01-05 02:55:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240105_030000_0010,gbpusd_m5_2024_20240105_030000_0010.png,GBPUSD,M5,2024,2024-01-05 03:00:00,2024-01-05 11:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240105_112000_0011,gbpusd_m5_2024_20240105_112000_0011.png,GBPUSD,M5,2024,2024-01-05 11:20:00,2024-01-05 19:35:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240105_194000_0012,gbpusd_m5_2024_20240105_194000_0012.png,GBPUSD,M5,2024,2024-01-05 19:40:00,2024-01-08 03:55:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240108_040000_0013,gbpusd_m5_2024_20240108_040000_0013.png,GBPUSD,M5,2024,2024-01-08 04:00:00,2024-01-08 12:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240108_122000_0014,gbpusd_m5_2024_20240108_122000_0014.png,GBPUSD,M5,2024,2024-01-08 12:20:00,2024-01-08 20:35:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240108_204000_0015,gbpusd_m5_2024_20240108_204000_0015.png,GBPUSD,M5,2024,2024-01-08 20:40:00,2024-01-09 04:55:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240109_050000_0016,gbpusd_m5_2024_20240109_050000_0016.png,GBPUSD,M5,2024,2024-01-09 05:00:00,2024-01-09 13:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240109_132000_0017,gbpusd_m5_2024_20240109_132000_0017.png,GBPUSD,M5,2024,2024-01-09 13:20:00,2024-01-09 21:35:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240109_214000_0018,gbpusd_m5_2024_20240109_214000_0018.png,GBPUSD,M5,2024,2024-01-09 21:40:00,2024-01-10 05:55:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240110_060000_0019,gbpusd_m5_2024_20240110_060000_0019.png,GBPUSD,M5,2024,2024-01-10 06:00:00,2024-01-10 14:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240110_142000_0020,gbpusd_m5_2024_20240110_142000_0020.png,GBPUSD,M5,2024,2024-01-10 14:20:00,2024-01-10 22:35:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240110_224000_0021,gbpusd_m5_2024_20240110_224000_0021.png,GBPUSD,M5,2024,2024-01-10 22:40:00,2024-01-11 06:55:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240111_070000_0022,gbpusd_m5_2024_20240111_070000_0022.png,GBPUSD,M5,2024,2024-01-11 07:00:00,2024-01-11 15:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240111_152000_0023,gbpusd_m5_2024_20240111_152000_0023.png,GBPUSD,M5,2024,2024-01-11 15:20:00,2024-01-11 23:35:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240111_234000_0024,gbpusd_m5_2024_20240111_234000_0024.png,GBPUSD,M5,2024,2024-01-11 23:40:00,2024-01-12 07:55:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240112_080000_0025,gbpusd_m5_2024_20240112_080000_0025.png,GBPUSD,M5,2024,2024-01-12 08:00:00,2024-01-12 16:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240112_162000_0026,gbpusd_m5_2024_20240112_162000_0026.png,GBPUSD,M5,2024,2024-01-12 16:20:00,2024-01-15 00:35:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240115_004000_0027,gbpusd_m5_2024_20240115_004000_0027.png,GBPUSD,M5,2024,2024-01-15 00:40:00,2024-01-15 08:55:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240115_090000_0028,gbpusd_m5_2024_20240115_090000_0028.png,GBPUSD,M5,2024,2024-01-15 09:00:00,2024-01-15 17:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240115_172000_0029,gbpusd_m5_2024_20240115_172000_0029.png,GBPUSD,M5,2024,2024-01-15 17:20:00,2024-01-16 01:35:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240116_014000_0030,gbpusd_m5_2024_20240116_014000_0030.png,GBPUSD,M5,2024,2024-01-16 01:40:00,2024-01-16 09:55:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240116_100000_0031,gbpusd_m5_2024_20240116_100000_0031.png,GBPUSD,M5,2024,2024-01-16 10:00:00,2024-01-16 18:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240116_182000_0032,gbpusd_m5_2024_20240116_182000_0032.png,GBPUSD,M5,2024,2024-01-16 18:20:00,2024-01-17 02:35:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240117_024000_0033,gbpusd_m5_2024_20240117_024000_0033.png,GBPUSD,M5,2024,2024-01-17 02:40:00,2024-01-17 10:55:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240117_110000_0034,gbpusd_m5_2024_20240117_110000_0034.png,GBPUSD,M5,2024,2024-01-17 11:00:00,2024-01-17 19:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240117_192000_0035,gbpusd_m5_2024_20240117_192000_0035.png,GBPUSD,M5,2024,2024-01-17 19:20:00,2024-01-18 03:35:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240118_034000_0036,gbpusd_m5_2024_20240118_034000_0036.png,GBPUSD,M5,2024,2024-01-18 03:40:00,2024-01-18 11:55:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240118_120000_0037,gbpusd_m5_2024_20240118_120000_0037.png,GBPUSD,M5,2024,2024-01-18 12:00:00,2024-01-18 20:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240118_202000_0038,gbpusd_m5_2024_20240118_202000_0038.png,GBPUSD,M5,2024,2024-01-18 20:20:00,2024-01-19 04:35:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240119_044000_0039,gbpusd_m5_2024_20240119_044000_0039.png,GBPUSD,M5,2024,2024-01-19 04:40:00,2024-01-19 12:55:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240119_130000_0040,gbpusd_m5_2024_20240119_130000_0040.png,GBPUSD,M5,2024,2024-01-19 13:00:00,2024-01-19 21:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240119_212000_0041,gbpusd_m5_2024_20240119_212000_0041.png,GBPUSD,M5,2024,2024-01-19 21:20:00,2024-01-22 05:35:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240122_054000_0042,gbpusd_m5_2024_20240122_054000_0042.png,GBPUSD,M5,2024,2024-01-22 05:40:00,2024-01-22 13:55:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240122_140000_0043,gbpusd_m5_2024_20240122_140000_0043.png,GBPUSD,M5,2024,2024-01-22 14:00:00,2024-01-22 22:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240122_222000_0044,gbpusd_m5_2024_20240122_222000_0044.png,GBPUSD,M5,2024,2024-01-22 22:20:00,2024-01-23 06:35:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240123_064000_0045,gbpusd_m5_2024_20240123_064000_0045.png,GBPUSD,M5,2024,2024-01-23 06:40:00,2024-01-23 14:55:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240123_150000_0046,gbpusd_m5_2024_20240123_150000_0046.png,GBPUSD,M5,2024,2024-01-23 15:00:00,2024-01-23 23:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240123_232000_0047,gbpusd_m5_2024_20240123_232000_0047.png,GBPUSD,M5,2024,2024-01-23 23:20:00,2024-01-24 07:35:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240124_074000_0048,gbpusd_m5_2024_20240124_074000_0048.png,GBPUSD,M5,2024,2024-01-24 07:40:00,2024-01-24 15:55:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240124_160000_0049,gbpusd_m5_2024_20240124_160000_0049.png,GBPUSD,M5,2024,2024-01-24 16:00:00,2024-01-25 00:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2024_20240125_002000_0050,gbpusd_m5_2024_20240125_002000_0050.png,GBPUSD,M5,2024,2024-01-25 00:20:00,2024-01-25 08:35:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2024_RAW.csv
GBPUSD_M5_2025_20250102_000000_0001,gbpusd_m5_2025_20250102_000000_0001.png,GBPUSD,M5,2025,2025-01-02 00:00:00,2025-01-02 08:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2025_RAW.csv
GBPUSD_M5_2025_20250102_082000_0002,gbpusd_m5_2025_20250102_082000_0002.png,GBPUSD,M5,2025,2025-01-02 08:20:00,2025-01-02 16:35:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2025_RAW.csv
GBPUSD_M5_2025_20250102_164000_0003,gbpusd_m5_2025_20250102_164000_0003.png,GBPUSD,M5,2025,2025-01-02 16:40:00,2025-01-03 00:55:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2025_RAW.csv
GBPUSD_M5_2025_20250103_010000_0004,gbpusd_m5_2025_20250103_010000_0004.png,GBPUSD,M5,2025,2025-01-03 01:00:00,2025-01-03 09:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2025_RAW.csv
GBPUSD_M5_2025_20250103_092000_0005,gbpusd_m5_2025_20250103_092000_0005.png,GBPUSD,M5,2025,2025-01-03 09:20:00,2025-01-03 17:35:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2025_RAW.csv
GBPUSD_M5_2025_20250103_174000_0006,gbpusd_m5_2025_20250103_174000_0006.png,GBPUSD,M5,2025,2025-01-03 17:40:00,2025-01-06 02:55:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2025_RAW.csv
GBPUSD_M5_2025_20250106_030000_0007,gbpusd_m5_2025_20250106_030000_0007.png,GBPUSD,M5,2025,2025-01-06 03:00:00,2025-01-06 11:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2025_RAW.csv
GBPUSD_M5_2025_20250106_112000_0008,gbpusd_m5_2025_20250106_112000_0008.png,GBPUSD,M5,2025,2025-01-06 11:20:00,2025-01-06 19:35:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2025_RAW.csv
GBPUSD_M5_2025_20250106_194000_0009,gbpusd_m5_2025_20250106_194000_0009.png,GBPUSD,M5,2025,2025-01-06 19:40:00,2025-01-07 03:55:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2025_RAW.csv
GBPUSD_M5_2025_20250107_040000_0010,gbpusd_m5_2025_20250107_040000_0010.png,GBPUSD,M5,2025,2025-01-07 04:00:00,2025-01-07 12:15:00,intraday,unclassified,unclassified,unclassified,generated_from_ohlcv,raw_chart,Generated from GBPUSD_M5_2025_RAW.csv
